time_s,sensor_1,sensor_2
0.0,-0.04276378205790113,-0.032818308492581064
0.000125,0.08925024167872622,-0.014832414030752437
0.00025,0.27359257084657135,0.0297097557355237
0.000375,0.38194761230666424,0.05339287017939567
0.0005,0.5299539280295262,0.012307136220509485
0.000625,0.544834681270187,0.03208594068878077
0.00075,0.6172069289986372,-0.03537500011802704
0.000875,0.5338321077220816,0.027314920946275745
0.001,0.6043543316418512,-0.022226793273561214
0.001125,0.613547944032358,-0.04113689281290189
0.00125,0.4742724487950533,0.05947036164812592
0.001375,0.2799995296351169,-0.01970611762388048
0.0015,0.09775638183764514,0.043952293206147096
0.001625,0.17293912020308783,0.021880372968015555
0.00175,0.19457337089090665,0.019261789078533847
0.001875,0.1744020008127083,-0.01851043282437788
0.002,-0.07276575331348538,-0.013521338853883756
0.002125,-0.10861664690454768,0.10736480836749221
0.00225,0.14009198882224305,0.2373260957862513
0.002375,0.20450431004862354,0.3569341664307153
0.0025,0.06399915543244204,0.4318694178987762
0.002625,-0.14289380376411662,0.4994363912047672
0.00275,-0.051765954302028475,0.5286783870189492
0.002875,0.2817755653323511,0.5069556627831332
0.003,0.49629139683480994,0.5393154071280553
0.003125,0.40920212317023097,0.5572453462648409
0.00325,0.05037998054841963,0.46301826126057166
0.003375,-0.2692005413656444,0.21844510352402777
0.0035,-0.33123942713071963,0.024331582625744752
0.003625,-0.24023967494448528,0.18887307874868298
0.00375,-0.06322233049188725,0.23400185592008593
0.003875,0.03887779849016363,0.17730831808132635
0.004,0.08172077313881093,-0.030915558867026707
0.004125,0.019758989645809705,-0.11307646262983373
0.00425,-0.10690987137312838,0.05462398375966525
0.004375,-0.14959754130370673,0.1987656221261209
0.0045,-0.18051330373483276,0.0659618963202992
0.004625,-0.14548707955401619,-0.14712285475325212
0.00475,0.008215339362920654,0.016380682368864162
0.004875,0.137626253230764,0.27196562892428366
0.005,0.07290410269033429,0.47865792157576537
0.005125,-0.11291733201384815,0.3594430752169637
0.00525,-0.10106331903242138,0.03842865437268007
0.005375,0.01915773994038028,-0.20761286229837006
0.0055,0.1857485212747551,-0.34757336944160216
