time_s,sensor_1,sensor_2
0.0,0.07118420756132415,0.02488247426523886
0.000125,0.22211107245213385,-0.06441896118060658
0.00025,0.29257643912071934,-0.014537898796011889
0.000375,0.3901049123099207,0.014044540177295244
0.0005,0.4389488506588117,-0.01037096170661057
0.000625,0.459510001947929,0.0290705989193499
0.00075,0.3493659149593453,0.0012352423299792218
0.000875,0.23626973074926758,-0.050202836253992675
0.001,0.15853274844101417,0.0062219720032366905
0.001125,0.286574269302219,-0.032258285219777826
0.00125,0.24516032394678616,-0.019902956050455858
0.001375,0.11697712112324533,-0.009798126007521193
0.0015,0.08521272380584087,0.045529057527703164
0.001625,0.3296246476609258,0.017280362568745298
0.00175,0.410763385294786,0.04770793187519828
0.001875,0.10893819598496182,-0.03877856940345691
0.002,-0.1605440359322018,0.09424349849700803
0.002125,-0.19529869562602986,0.22292752870812313
0.00225,0.01944870862275351,0.23002681450176954
0.002375,0.27392024450947433,0.37718019033173844
0.0025,0.21738530213582447,0.41571958881515414
0.002625,0.06289661941044025,0.34281909017225276
0.00275,-0.020565570876492217,0.25822784283354727
0.002875,0.056239083127075755,0.15677457143891266
0.003,-0.09766406290311518,0.14654287077226125
0.003125,-0.3352814516406927,0.2427085671057066
0.00325,-0.2675770450813463,0.18472377446545796
0.003375,0.10334799969274765,0.14494922387586137
0.0035,0.5313007812046694,0.10715788962450452
0.003625,0.7767770075659093,0.34443010704508403
0.00375,0.452522671725987,0.4048735003677555
0.003875,-0.08403995956010565,0.12477852073134753
0.004,-0.39229245308090344,-0.13679726264868955
0.004125,-0.3573040515325006,-0.19702948569866546
0.00425,-0.22398544351890795,0.06484731794316141
0.004375,-0.1059993990850793,0.2186145374319536
0.0045,-0.1285956865649124,0.19040092264883343
0.004625,0.008782653324919646,0.011003662715461804
0.00475,0.14408601442473468,0.0051891754730868725
0.004875,0.23633267718686707,0.04361942611968768
0.005,0.1953228942523874,-0.08356749331116686
0.005125,-0.05632455239656775,-0.3033926288166479
0.00525,-0.22608991977533807,-0.270065629848905
0.005375,-0.2285692422662217,0.07603308130384161
0.0055,-0.03332548226654903,0.49306200673776496
0.005625,0.10757157732050963,0.6845970920828317
0.00575,0.05150961181473466,0.4784624666793101
0.005875,-0.12351265782224567,-0.11557405653836254
0.006,-0.21390282322060142,-0.361014599818985
0.006125,-0.10826872135689654,-0.2986912158658296
0.00625,-0.05151270719370104,-0.1573292631862749
0.006375,-0.08027770490094253,-0.11046485649199819
0.0065,-0.32921752839469404,-0.09587006880382637
0.006625,-0.439545126495234,-0.07136225809329837
0.00675,-0.3160444659083226,0.10218456654048903
0.006875,0.03074089050510751,0.20798208382144842
0.007,0.0991657379618919,0.19661782941222317
0.007125,-0.15691007294522605,0.023287129026604594
0.00725,-0.3917190030724583,-0.2244109475348932
0.007375,-0.39985709135309155,-0.2000711760386743
0.0075,-0.29493246549044505,-0.026717471185627464
0.007625,-0.17501561184829176,0.0920574636639611
0.00775,-0.19595964601276752,0.03159118488414797
0.007875,-0.26867684798697467,-0.06500575687472505
0.008,-0.2380189019426383,-0.14498964250182958
0.008125,-0.1721883764062332,-0.07238738501890739
0.00825,-0.01759509643469341,-0.03528755217656635
0.008375,0.0013435235642804682,-0.04571865601623371
0.0085,-0.16526688322675373,-0.28537075155321656
0.008625,-0.27568918975754614,-0.40927488892010294
0.00875,-0.04054451435081147,-0.3107371496402483
0.008875,0.3322067867206788,-0.002070218867785894
0.009,0.6091140272398775,0.054897873123582824
0.009125,0.5370588768125621,-0.14897586736672158
0.00925,0.4394482651576606,-0.3737259862132815
0.009375,0.3219772159415006,-0.36104936067118604
0.0095,0.2783142170688539,-0.28416636616240304
0.009625,0.07913346566270024,-0.20252776332462616
0.00975,0.008429255295762099,-0.16035835196407597
0.009875,0.07849279287691141,-0.21686953769854708
0.01,0.2556285433448508,-0.23063966774795008
0.010125,0.47536210556547687,-0.1524919933147389
0.01025,0.46764156287574055,-0.0043503920802294045
0.010375,0.3177684150226052,0.023295028670993107
0.0105,0.11149701471792724,-0.13733664826681757
0.010625,-0.19475060033438976,-0.23203535612528706
0.01075,-0.4878673004569862,-0.0556675816415592
0.010875,-0.35605756316445036,0.3665500204565548
0.011,0.03767578026122695,0.519934250691376
0.011125,0.2351260169289071,0.5058428954163279
0.01125,0.21429188298581706,0.368034191288482
0.011375,0.21193382449471454,0.3049044685452871
0.0115,0.2482636859082859,0.28097305696318
0.011625,0.38677283450548267,0.03786529256238286
0.01175,0.42386893784538365,-0.018508190868282048
0.011875,0.2067836680300223,0.08385503237095826
0.012,-0.2011866249469913,0.27743528887882757
0.012125,-0.4401181555879693,0.43937640620409646
0.01225,-0.2719039114411182,0.442475576894211
0.012375,0.08878664222718059,0.2666310814209354
0.0125,0.2372213058206252,0.08523745203759725
0.012625,0.3005472299447331,-0.20403172971684916
0.01275,0.12895202976921202,-0.4295751077972731
0.012875,-0.2443090148197238,-0.3011474247561906
0.013,-0.4047844933858327,0.01504115498238409
0.013125,-0.41873486116099445,0.18470205514723048
0.01325,-0.2733732706420035,0.22374286647682534
0.013375,0.03249132675308853,0.20745244219403688
0.0135,0.25862019208456466,0.22241914501603738
0.013625,0.18711894923900152,0.36454902899245833
0.01375,0.054571405636693264,0.39702029158224905
0.013875,-0.14558928351991032,0.11355413062105402
0.014,-0.10619103557829863,-0.15246097057374397
0.014125,-0.04153368085626668,-0.3738718989293597
0.01425,-0.17865947353720482,-0.24708182184667427
0.014375,-0.3092268615739409,0.05526698559601289
0.0145,-0.23793462339386312,0.26705499423872914
0.014625,-0.1096852736390903,0.27190318835047594
0.01475,0.10441048547482495,0.08130020113880285
0.014875,-0.03883417266270261,-0.17984810909797033
0.015,-0.40156405081613794,-0.4247839244641608
0.015125,-0.5455878866185979,-0.4019309751357481
0.01525,-0.41455301007344586,-0.21305987036227195
