time_s,sensor_1,sensor_2
0.0,0.14040074983158993,0.03168016131596294
0.000125,0.24949827487703305,-0.006534706643442768
0.00025,-0.15161052701712288,-0.04390192585105261
0.000375,-0.29755582348151877,-0.02786290297794971
0.0005,-0.38802967004834066,0.011502332418751947
0.000625,-0.1992458443431263,-0.0029010448816573354
0.00075,0.009451603794986581,-0.03792346965893477
0.000875,0.38768049706209307,-0.022191779185887554
0.001,0.3792593267421131,-0.04167283956461643
0.001125,-0.08331501025241393,0.006188800472227303
0.00125,-0.2470820235872659,0.11933425015063787
0.001375,0.15886440864258383,0.136184444065535
0.0015,0.4276352983067606,-0.1556041639731943
0.001625,0.23608577431885863,-0.3546756321406207
0.00175,-0.10123802786129246,-0.30287812923090773
0.001875,0.03925868732268741,-0.17578684726682872
0.002,0.12744893194245985,0.02845153419761475
0.002125,0.1800879679299978,0.36496083249350514
0.00225,0.4008624874044377,0.3088755665578915
0.002375,0.4230701212036487,-0.14563768887293854
0.0025,-0.009494471172494523,-0.2684495319124185
0.002625,-0.3518756643670594,0.12204746392504738
0.00275,-0.028874076480440075,0.47499110385822413
0.002875,0.4361209548237247,0.23967327725030027
0.003,0.18808120146803614,-0.04418746640883994
0.003125,-0.15121577673477468,0.01798083148271427
0.00325,-0.06717672618116596,0.15558292954107528
0.003375,0.04172089710099793,0.18487706254335043
0.0035,0.04895936812131254,0.3393695602210151
0.003625,0.19543649926881987,0.37988413192935006
0.00375,0.25174241871029035,-0.08033351227379788
0.003875,-0.13758836570321104,-0.30562062429285985
0.004,-0.49972866960249607,-0.033710294131532106
0.004125,-0.011132610490353021,0.34563561985603636
0.00425,0.7507151034941453,0.1965304531241217
0.004375,0.47221214092694874,-0.1204280745440188
0.0045,-0.1552440620894549,-0.04382800394186025
0.004625,-0.37535110824206924,0.03264793871717643
0.00475,-0.23855085688023508,0.030027844389364098
0.004875,-0.06721818531139205,0.22582625050429533
0.005,0.13806593105912035,0.224178206610744
0.005125,0.10978511141437894,-0.16600605709642435
0.00525,-0.3320197194016183,-0.4800932159094667
0.005375,-0.6711123609318334,-0.001598519484695385
0.0055,-0.08002814593069603,0.6187050799678373
0.005625,0.5766152547132045,0.49043280316687893
0.00575,0.37462322896358585,-0.11207517575448729
0.005875,-0.2359497333580405,-0.3378809315863357
0.006,-0.3360322241276693,-0.22322193400851228
